day,open,high,low,close,volume
2025-02-14 14:31:00,3338.642,3339.468,3337.745,3337.780,180237300
2025-02-14 14:32:00,3337.603,3339.715,3337.360,3339.715,169594300
2025-02-14 14:33:00,3339.843,3342.552,3339.837,3342.295,223587800
2025-02-14 14:34:00,3342.452,3342.586,3341.701,3341.701,164780000
2025-02-14 14:35:00,3341.458,3341.944,3340.726,3341.032,154643500
2025-02-14 14:36:00,3340.953,3341.278,3339.960,3340.345,139489700
2025-02-14 14:37:00,3340.221,3342.191,3340.179,3341.537,142560400
2025-02-14 14:38:00,3341.608,3343.457,3341.383,3342.833,172759700
2025-02-14 14:39:00,3343.068,3344.623,3342.922,3344.262,181727400
2025-02-14 14:40:00,3344.575,3346.217,3344.046,3346.217,211520900
2025-02-14 14:41:00,3346.719,3347.143,3346.492,3346.999,233567500
2025-02-14 14:42:00,3347.215,3347.514,3346.586,3346.866,195237300
2025-02-14 14:43:00,3346.984,3348.230,3346.375,3348.208,202927600
2025-02-14 14:44:00,3348.461,3348.992,3348.168,3348.713,199938100
2025-02-14 14:45:00,3349.055,3349.084,3347.740,3347.740,205588500
2025-02-14 14:46:00,3348.008,3348.709,3347.232,3347.471,197586900
2025-02-14 14:47:00,3347.533,3347.533,3346.164,3346.740,219474600
2025-02-14 14:48:00,3347.095,3347.095,3345.960,3346.272,198398000
2025-02-14 14:49:00,3346.128,3346.367,3345.016,3345.337,218433500
2025-02-14 14:50:00,3344.859,3345.339,3344.687,3345.239,226158200
2025-02-14 14:51:00,3345.338,3346.125,3344.878,3345.896,257705600
2025-02-14 14:52:00,3346.119,3346.119,3344.614,3344.614,260490300
2025-02-14 14:53:00,3344.677,3344.914,3344.242,3344.736,255483000
2025-02-14 14:54:00,3344.237,3344.963,3344.237,3344.859,278131800
2025-02-14 14:55:00,3344.854,3345.848,3344.725,3345.784,299048500
2025-02-14 14:56:00,3345.666,3346.067,3345.085,3345.740,327835000
2025-02-14 14:57:00,3345.738,3346.110,3345.582,3345.882,376917000
2025-02-14 14:58:00,3346.173,3346.173,3346.060,3346.121,23467100
2025-02-14 15:00:00,3346.090,3346.726,3346.090,3346.724,609653500
2025-02-17 09:31:00,3355.417,3357.121,3350.216,3350.369,3036555000
2025-02-17 09:32:00,3350.006,3352.021,3349.861,3351.525,1329296100
2025-02-17 09:33:00,3350.791,3352.682,3349.676,3349.676,1210195300
2025-02-17 09:34:00,3349.681,3351.425,3348.286,3351.425,954247500
2025-02-17 09:35:00,3351.641,3354.054,3351.641,3352.475,853941200
2025-02-17 09:36:00,3353.305,3353.305,3348.415,3348.564,887348000
2025-02-17 09:37:00,3349.690,3352.072,3349.690,3351.842,704319500
2025-02-17 09:38:00,3351.601,3355.089,3351.595,3352.258,688998000
2025-02-17 09:39:00,3352.178,3355.933,3352.178,3354.377,626559400
2025-02-17 09:40:00,3354.323,3354.323,3352.272,3353.143,611757800
2025-02-17 09:41:00,3353.187,3353.970,3351.418,3351.745,647765300
2025-02-17 09:42:00,3352.054,3352.816,3351.669,3352.816,523366400
2025-02-17 09:43:00,3352.242,3352.242,3351.065,3351.387,503464500
2025-02-17 09:44:00,3351.246,3351.436,3348.936,3349.793,542349700
2025-02-17 09:45:00,3349.790,3349.790,3345.878,3345.911,524516100
2025-02-17 09:46:00,3346.375,3347.015,3346.060,3346.341,515881900
2025-02-17 09:47:00,3346.899,3349.669,3346.513,3348.897,473255400
2025-02-17 09:48:00,3349.258,3351.564,3349.258,3351.326,419284900
2025-02-17 09:49:00,3351.076,3352.138,3350.813,3351.382,430223900
2025-02-17 09:50:00,3351.193,3353.608,3351.150,3353.188,424490200
2025-02-17 09:51:00,3353.621,3354.015,3352.662,3352.677,443810700
2025-02-17 09:52:00,3352.858,3353.236,3349.940,3350.020,464797200
2025-02-17 09:53:00,3349.703,3350.160,3348.534,3348.567,382625900
2025-02-17 09:54:00,3348.868,3350.378,3348.551,3349.157,345528400
2025-02-17 09:55:00,3349.377,3351.912,3349.377,3351.681,342038100
2025-02-17 09:56:00,3351.014,3351.014,3347.415,3347.557,460663200
2025-02-17 09:57:00,3346.628,3348.729,3346.628,3348.324,409805200
2025-02-17 09:58:00,3348.015,3348.015,3344.711,3345.073,355008700
2025-02-17 09:59:00,3344.990,3345.326,3344.601,3345.019,406491800
2025-02-17 10:00:00,3344.886,3345.700,3344.794,3345.139,358128500
2025-02-17 10:01:00,3344.533,3346.488,3344.533,3346.237,366239400
2025-02-17 10:02:00,3346.630,3347.582,3345.525,3345.670,420807500
2025-02-17 10:03:00,3345.755,3349.175,3345.755,3349.175,347094100
2025-02-17 10:04:00,3348.653,3348.849,3346.427,3346.427,319493400
2025-02-17 10:05:00,3345.507,3345.507,3341.964,3341.964,357714300
2025-02-17 10:06:00,3342.470,3342.470,3340.679,3340.679,330683500
2025-02-17 10:07:00,3341.253,3343.406,3341.054,3341.482,318151000
2025-02-17 10:08:00,3342.519,3342.778,3341.834,3342.079,244554100
2025-02-17 10:09:00,3341.926,3343.428,3341.926,3342.643,258587200
2025-02-17 10:10:00,3342.260,3342.260,3340.812,3341.060,293755000
2025-02-17 10:11:00,3341.012,3341.974,3341.012,3341.524,272744200
2025-02-17 10:12:00,3341.526,3343.235,3341.291,3342.093,429498400
2025-02-17 10:13:00,3341.978,3342.628,3340.758,3341.480,250741500
2025-02-17 10:14:00,3341.823,3342.643,3341.648,3342.528,243357400
2025-02-17 10:15:00,3342.413,3343.761,3342.251,3342.906,241401200
2025-02-17 10:16:00,3343.124,3343.287,3341.551,3341.804,241109600
2025-02-17 10:17:00,3341.974,3341.974,3340.268,3341.137,237950600
2025-02-17 10:18:00,3341.352,3342.301,3340.594,3342.301,239573400
2025-02-17 10:19:00,3342.193,3343.703,3342.131,3343.169,229550900
2025-02-17 10:20:00,3343.690,3343.868,3342.322,3342.322,248605700
2025-02-17 10:21:00,3342.111,3342.329,3341.346,3341.710,263718000
2025-02-17 10:22:00,3341.436,3344.201,3341.241,3344.201,276677200
2025-02-17 10:23:00,3343.932,3344.686,3343.932,3344.669,220322700
2025-02-17 10:24:00,3344.880,3346.769,3344.855,3346.380,207539300
2025-02-17 10:25:00,3346.129,3347.757,3345.782,3347.757,234302900
2025-02-17 10:26:00,3348.103,3348.103,3345.220,3345.621,221229100
2025-02-17 10:27:00,3344.843,3347.037,3344.475,3347.037,269508100
2025-02-17 10:28:00,3346.373,3346.843,3345.803,3346.843,184399800
2025-02-17 10:29:00,3346.114,3347.551,3346.114,3347.521,230402600
2025-02-17 10:30:00,3347.522,3348.468,3346.751,3347.509,209611100
2025-02-17 10:31:00,3347.042,3347.234,3345.914,3347.234,297096400
2025-02-17 10:32:00,3347.217,3348.002,3346.472,3347.798,392775400
2025-02-17 10:33:00,3347.995,3349.172,3347.493,3349.172,281999500
2025-02-17 10:34:00,3349.487,3351.587,3349.487,3351.587,237402000
2025-02-17 10:35:00,3351.526,3352.432,3349.704,3350.223,279271000
2025-02-17 10:36:00,3350.568,3352.478,3350.568,3352.478,213574300
2025-02-17 10:37:00,3352.460,3352.460,3351.414,3352.136,200895700
2025-02-17 10:38:00,3352.322,3352.322,3350.379,3351.162,244806700
2025-02-17 10:39:00,3351.093,3351.327,3349.400,3349.770,231925100
2025-02-17 10:40:00,3349.907,3351.487,3349.525,3351.003,203609200
2025-02-17 10:41:00,3351.077,3353.262,3351.077,3353.037,200803100
2025-02-17 10:42:00,3352.964,3352.964,3350.809,3351.192,181257800
2025-02-17 10:43:00,3351.275,3351.275,3349.477,3350.336,190153700
2025-02-17 10:44:00,3350.368,3351.347,3350.058,3351.289,152919600
2025-02-17 10:45:00,3351.655,3352.128,3351.271,3352.128,190618700
2025-02-17 10:46:00,3351.782,3351.931,3350.840,3350.840,221326800
2025-02-17 10:47:00,3350.134,3351.463,3349.786,3351.463,183205800
2025-02-17 10:48:00,3351.190,3351.417,3349.650,3349.745,178271100
2025-02-17 10:49:00,3349.527,3349.527,3347.901,3347.972,206069400
2025-02-17 10:50:00,3348.338,3349.015,3347.735,3348.716,171920500
2025-02-17 10:51:00,3348.866,3351.202,3348.866,3350.646,183904300
2025-02-17 10:52:00,3350.650,3352.163,3350.347,3351.986,167139100
2025-02-17 10:53:00,3351.878,3353.469,3351.878,3353.019,167913200
2025-02-17 10:54:00,3353.061,3354.115,3353.026,3354.024,152648100
2025-02-17 10:55:00,3353.948,3354.798,3353.540,3354.520,154872600
2025-02-17 10:56:00,3355.002,3355.002,3353.197,3353.197,152728200
2025-02-17 10:57:00,3353.033,3353.310,3352.659,3353.310,144330100
2025-02-17 10:58:00,3353.252,3353.293,3351.789,3351.789,175523900
2025-02-17 10:59:00,3351.821,3352.746,3351.252,3352.360,135496300
2025-02-17 11:00:00,3352.333,3353.482,3352.333,3352.699,158263100
2025-02-17 11:01:00,3352.910,3352.910,3350.887,3351.533,164778500
2025-02-17 11:02:00,3351.466,3351.466,3348.374,3348.509,251986700
2025-02-17 11:03:00,3349.307,3351.277,3349.288,3351.204,175059200
2025-02-17 11:04:00,3351.543,3353.586,3351.543,3353.586,177299300
2025-02-17 11:05:00,3353.710,3356.092,3353.710,3356.092,177616500
2025-02-17 11:06:00,3356.023,3356.548,3354.866,3354.866,196413000
2025-02-17 11:07:00,3354.639,3355.164,3352.802,3353.424,159075600
2025-02-17 11:08:00,3353.055,3354.075,3352.372,3353.767,145635400
2025-02-17 11:09:00,3354.128,3354.180,3351.414,3352.520,133390500
2025-02-17 11:10:00,3352.077,3352.077,3350.212,3351.682,148398500
2025-02-17 11:11:00,3351.373,3353.273,3351.373,3353.087,120495600
2025-02-17 11:12:00,3352.861,3353.137,3350.360,3350.746,177412300
2025-02-17 11:13:00,3350.585,3352.247,3350.585,3352.166,111927700
2025-02-17 11:14:00,3351.823,3352.538,3351.560,3351.560,155668800
2025-02-17 11:15:00,3351.703,3351.703,3350.776,3351.294,127044400
2025-02-17 11:16:00,3351.466,3352.385,3351.279,3352.209,116819700
2025-02-17 11:17:00,3351.957,3352.792,3351.105,3351.903,137301300
2025-02-17 11:18:00,3352.111,3352.111,3350.560,3350.560,150471900
2025-02-17 11:19:00,3350.531,3351.080,3349.862,3349.870,152243800
2025-02-17 11:20:00,3349.608,3349.608,3347.774,3349.037,173298600
2025-02-17 11:21:00,3348.848,3348.848,3347.136,3347.580,148414300
2025-02-17 11:22:00,3347.542,3347.542,3345.126,3345.236,161578000
2025-02-17 11:23:00,3345.170,3345.170,3343.576,3344.662,175835800
2025-02-17 11:24:00,3344.826,3345.095,3343.662,3345.023,155150800
2025-02-17 11:25:00,3345.133,3345.901,3344.389,3345.022,153312500
2025-02-17 11:26:00,3345.334,3345.606,3344.480,3344.665,126149600
2025-02-17 11:27:00,3344.632,3346.124,3344.294,3345.877,148698600
2025-02-17 11:28:00,3346.199,3347.451,3346.173,3346.662,155068500
2025-02-17 11:29:00,3346.809,3347.601,3346.546,3347.601,148655400
2025-02-17 11:30:00,3347.672,3349.741,3347.672,3348.852,214683000
2025-02-17 13:01:00,3349.797,3350.982,3349.317,3350.667,468243000
2025-02-17 13:02:00,3350.770,3353.087,3350.182,3351.908,205979800
2025-02-17 13:03:00,3352.582,3352.896,3350.867,3351.721,193682600
2025-02-17 13:04:00,3351.285,3351.321,3349.521,3350.495,236144400
2025-02-17 13:05:00,3349.879,3350.556,3349.488,3350.287,145623000
2025-02-17 13:06:00,3350.380,3350.380,3348.889,3349.167,171816300
2025-02-17 13:07:00,3349.380,3349.714,3348.524,3349.628,206708600
2025-02-17 13:08:00,3348.749,3348.997,3346.749,3347.881,386188500
2025-02-17 13:09:00,3347.730,3347.867,3346.362,3346.732,265383200
2025-02-17 13:10:00,3346.336,3346.340,3345.236,3345.236,232545400
2025-02-17 13:11:00,3345.078,3345.624,3344.148,3344.148,220976100
2025-02-17 13:12:00,3344.238,3345.543,3344.238,3345.473,178005100
2025-02-17 13:13:00,3345.454,3346.315,3345.209,3346.315,144291500
2025-02-17 13:14:00,3346.325,3346.535,3345.425,3346.080,129503500
2025-02-17 13:15:00,3346.302,3347.106,3346.014,3346.537,128095000
2025-02-17 13:16:00,3346.728,3347.989,3346.728,3347.762,132710600
2025-02-17 13:17:00,3347.604,3349.915,3347.604,3348.412,173765300
2025-02-17 13:18:00,3348.877,3349.713,3348.693,3349.654,149068900
2025-02-17 13:19:00,3349.970,3349.970,3348.051,3348.961,130055100
2025-02-17 13:20:00,3349.112,3349.377,3347.752,3349.240,121427300
2025-02-17 13:21:00,3348.841,3350.164,3348.841,3349.162,124087700
2025-02-17 13:22:00,3349.169,3349.982,3347.973,3349.923,133641200
2025-02-17 13:23:00,3350.135,3350.259,3348.262,3349.240,122803300
2025-02-17 13:24:00,3349.449,3349.449,3348.461,3348.461,117053800
2025-02-17 13:25:00,3348.322,3349.449,3348.027,3349.361,112029900
2025-02-17 13:26:00,3349.542,3349.929,3347.788,3348.025,129341100
2025-02-17 13:27:00,3347.863,3348.667,3347.533,3348.194,127407300
2025-02-17 13:28:00,3348.550,3348.550,3346.743,3347.388,149977900
2025-02-17 13:29:00,3347.999,3348.421,3347.343,3347.928,112720000
2025-02-17 13:30:00,3347.614,3348.037,3346.736,3346.810,127490500
2025-02-17 13:31:00,3347.383,3347.428,3346.153,3346.244,162676200
2025-02-17 13:32:00,3346.683,3347.821,3345.721,3345.885,144224300
2025-02-17 13:33:00,3345.745,3346.100,3344.778,3345.264,144590200
2025-02-17 13:34:00,3345.058,3345.403,3343.691,3343.691,187978500
2025-02-17 13:35:00,3343.291,3343.291,3341.163,3341.163,302290400
2025-02-17 13:36:00,3341.101,3341.721,3340.828,3340.908,217409000
2025-02-17 13:37:00,3340.856,3342.142,3340.407,3340.407,175737900
2025-02-17 13:38:00,3340.356,3340.755,3338.119,3338.119,194650000
2025-02-17 13:39:00,3338.057,3338.449,3336.605,3336.855,241594000
2025-02-17 13:40:00,3336.333,3338.403,3336.333,3337.483,217856900
2025-02-17 13:41:00,3337.710,3337.710,3334.869,3334.869,216678900
2025-02-17 13:42:00,3334.709,3334.824,3333.196,3334.200,268610000
2025-02-17 13:43:00,3334.064,3335.764,3333.682,3333.862,204823100
2025-02-17 13:44:00,3334.052,3335.564,3333.947,3335.564,181823300
2025-02-17 13:45:00,3335.363,3335.690,3334.704,3335.387,147033100
2025-02-17 13:46:00,3335.299,3335.795,3334.696,3335.621,160666200
2025-02-17 13:47:00,3335.889,3336.861,3335.322,3335.322,149258900
2025-02-17 13:48:00,3335.559,3337.451,3335.284,3337.083,142736700
2025-02-17 13:49:00,3337.132,3338.580,3336.909,3338.570,134716400
2025-02-17 13:50:00,3338.645,3339.115,3337.391,3337.825,136304800
2025-02-17 13:51:00,3337.900,3339.623,3337.606,3339.388,132728700
2025-02-17 13:52:00,3339.477,3340.377,3339.340,3340.334,117340700
2025-02-17 13:53:00,3340.681,3341.105,3339.988,3340.885,120078300
2025-02-17 13:54:00,3340.695,3341.600,3340.618,3341.453,111300300
2025-02-17 13:55:00,3340.312,3341.221,3339.546,3339.756,161282600
2025-02-17 13:56:00,3339.974,3342.172,3339.859,3341.687,148994400
2025-02-17 13:57:00,3342.006,3342.408,3341.488,3342.331,131955100
2025-02-17 13:58:00,3341.893,3341.893,3339.909,3339.909,106909300
2025-02-17 13:59:00,3340.333,3341.085,3339.561,3340.628,127322700
2025-02-17 14:00:00,3340.945,3341.063,3340.354,3340.589,100009200
2025-02-17 14:01:00,3340.129,3340.240,3338.969,3339.380,133763300
2025-02-17 14:02:00,3339.073,3339.712,3338.775,3339.673,123872600
2025-02-17 14:03:00,3340.518,3340.919,3339.480,3339.480,137716300
2025-02-17 14:04:00,3339.568,3339.898,3339.045,3339.693,122060600
2025-02-17 14:05:00,3340.145,3342.738,3340.145,3342.738,178648500
2025-02-17 14:06:00,3342.158,3344.487,3342.113,3344.045,135644200
2025-02-17 14:07:00,3344.325,3344.450,3343.649,3344.347,118715100
2025-02-17 14:08:00,3344.286,3344.767,3343.075,3343.791,111383200
2025-02-17 14:09:00,3343.568,3343.614,3342.131,3343.614,115271000
2025-02-17 14:10:00,3343.831,3343.831,3341.311,3341.519,98509300
2025-02-17 14:11:00,3341.680,3342.662,3341.121,3342.457,109798800
2025-02-17 14:12:00,3342.258,3343.081,3341.829,3341.940,91297500
2025-02-17 14:13:00,3342.180,3344.063,3342.151,3343.526,133621100
2025-02-17 14:14:00,3343.367,3344.606,3343.329,3344.472,101850300
2025-02-17 14:15:00,3344.314,3345.750,3344.314,3345.423,119110800
2025-02-17 14:16:00,3345.828,3347.359,3345.805,3346.992,143790600
2025-02-17 14:17:00,3347.363,3348.907,3347.363,3348.866,166859900
2025-02-17 14:18:00,3348.106,3348.106,3346.193,3346.653,147297300
2025-02-17 14:19:00,3346.981,3348.290,3346.981,3348.290,109365600
2025-02-17 14:20:00,3348.369,3348.496,3347.475,3348.061,101908800
2025-02-17 14:21:00,3349.016,3349.300,3348.148,3348.666,129430900
2025-02-17 14:22:00,3348.473,3349.194,3348.473,3349.093,114564300
2025-02-17 14:23:00,3348.984,3350.203,3348.984,3350.029,112368700
2025-02-17 14:24:00,3349.637,3349.637,3347.593,3347.936,141169000
2025-02-17 14:25:00,3347.984,3349.302,3347.945,3349.302,107201900
2025-02-17 14:26:00,3349.103,3349.255,3348.346,3348.945,92839500
2025-02-17 14:27:00,3348.997,3349.427,3348.378,3348.398,114103800
2025-02-17 14:28:00,3348.281,3348.553,3347.993,3348.431,118941900
2025-02-17 14:29:00,3348.513,3349.521,3348.307,3349.458,120776100
2025-02-17 14:30:00,3349.184,3350.347,3349.184,3349.776,123064200
2025-02-17 14:31:00,3350.372,3351.419,3349.944,3351.419,136957100
2025-02-17 14:32:00,3351.653,3352.015,3350.760,3351.186,147406600
2025-02-17 14:33:00,3351.041,3351.950,3351.027,3351.928,127510900
2025-02-17 14:34:00,3351.959,3352.163,3350.982,3351.370,129950000
2025-02-17 14:35:00,3351.370,3352.130,3351.160,3351.270,125397400
2025-02-17 14:36:00,3351.530,3352.207,3351.117,3351.117,135328300
2025-02-17 14:37:00,3351.414,3351.414,3349.436,3349.841,180481200
2025-02-17 14:38:00,3349.914,3349.932,3348.158,3348.372,164053200
2025-02-17 14:39:00,3348.310,3349.176,3347.845,3348.675,156903500
2025-02-17 14:40:00,3349.383,3350.673,3349.383,3350.673,159852600
2025-02-17 14:41:00,3350.592,3350.869,3350.323,3350.626,152496900
2025-02-17 14:42:00,3350.538,3351.912,3350.538,3351.716,158277100
2025-02-17 14:43:00,3351.886,3352.754,3351.517,3352.754,156065200
2025-02-17 14:44:00,3352.299,3352.983,3352.157,3352.983,164242300
2025-02-17 14:45:00,3352.752,3352.929,3352.035,3352.484,172727300
2025-02-17 14:46:00,3352.256,3353.493,3352.256,3352.875,187137000
2025-02-17 14:47:00,3353.347,3354.458,3353.347,3354.360,205065700
2025-02-17 14:48:00,3354.726,3355.727,3354.670,3355.727,231859900
2025-02-17 14:49:00,3355.563,3355.814,3354.342,3354.952,228635300
2025-02-17 14:50:00,3354.856,3355.618,3354.737,3354.897,231277600
2025-02-17 14:51:00,3355.294,3355.294,3353.503,3353.774,280742000
2025-02-17 14:52:00,3354.092,3354.382,3352.869,3353.889,255000400
2025-02-17 14:53:00,3354.080,3354.644,3354.080,3354.096,233461400
2025-02-17 14:54:00,3354.275,3355.198,3354.072,3354.824,289916500
2025-02-17 14:55:00,3354.586,3355.725,3354.586,3355.382,314490300
2025-02-17 14:56:00,3355.397,3355.991,3355.147,3355.147,339411100
2025-02-17 14:57:00,3355.653,3356.164,3355.230,3355.976,396443200
2025-02-17 14:58:00,3356.322,3356.403,3356.322,3356.403,25161800
2025-02-17 15:00:00,3355.734,3355.830,3355.734,3355.830,648472500
2025-02-18 09:31:00,3348.983,3349.360,3346.924,3347.616,2038510000
2025-02-18 09:32:00,3347.581,3347.677,3344.699,3344.699,952383900
2025-02-18 09:33:00,3344.593,3346.119,3344.468,3345.829,813229600
2025-02-18 09:34:00,3345.337,3348.064,3345.337,3347.425,705577900
2025-02-18 09:35:00,3347.552,3350.339,3347.552,3349.793,599162600
2025-02-18 09:36:00,3350.419,3354.364,3350.419,3352.778,625478300
2025-02-18 09:37:00,3352.897,3353.481,3351.900,3353.348,477392900
2025-02-18 09:38:00,3353.787,3353.787,3350.896,3351.326,462962900
2025-02-18 09:39:00,3351.406,3351.406,3348.862,3349.141,462014900
2025-02-18 09:40:00,3348.794,3351.465,3348.794,3351.465,484942300
2025-02-18 09:41:00,3351.355,3351.524,3350.391,3350.695,463444700
2025-02-18 09:42:00,3350.855,3351.152,3349.143,3349.143,410811100
2025-02-18 09:43:00,3349.029,3349.179,3348.492,3348.742,480162900
2025-02-18 09:44:00,3348.562,3348.903,3347.778,3347.780,451626700
2025-02-18 09:45:00,3347.987,3349.206,3347.987,3348.284,410546600
2025-02-18 09:46:00,3348.369,3348.369,3346.782,3346.983,390927500
2025-02-18 09:47:00,3346.743,3348.340,3346.743,3348.253,364345700
2025-02-18 09:48:00,3348.032,3349.552,3348.016,3348.133,397632500
2025-02-18 09:49:00,3347.930,3348.290,3345.585,3345.585,473654300
2025-02-18 09:50:00,3345.481,3348.208,3345.467,3348.152,339658700
2025-02-18 09:51:00,3347.934,3347.934,3346.205,3346.205,330647800
2025-02-18 09:52:00,3346.220,3347.101,3345.319,3345.319,392311700
2025-02-18 09:53:00,3345.417,3345.417,3343.392,3343.560,376793700
2025-02-18 09:54:00,3343.769,3345.822,3343.769,3345.538,357190600
2025-02-18 09:55:00,3345.417,3347.686,3345.417,3347.131,341906800
2025-02-18 09:56:00,3346.942,3348.811,3346.942,3348.156,285340900
2025-02-18 09:57:00,3348.154,3348.741,3346.452,3346.765,331927600
2025-02-18 09:58:00,3346.494,3348.132,3346.406,3347.114,262019800
2025-02-18 09:59:00,3347.273,3348.249,3346.799,3348.116,281428400
2025-02-18 10:00:00,3348.048,3348.806,3346.947,3347.398,280834800
2025-02-18 10:01:00,3347.435,3351.189,3347.435,3351.189,300666500
2025-02-18 10:02:00,3351.285,3351.756,3350.247,3350.614,269452600
2025-02-18 10:03:00,3350.743,3351.208,3349.840,3350.834,276255300
2025-02-18 10:04:00,3351.013,3351.955,3348.836,3349.173,233066800
2025-02-18 10:05:00,3349.568,3350.305,3349.091,3349.852,255269800
2025-02-18 10:06:00,3348.901,3349.116,3347.106,3347.273,395663000
2025-02-18 10:07:00,3347.553,3348.268,3346.986,3347.065,287758400
2025-02-18 10:08:00,3346.920,3348.320,3346.762,3347.410,231227300
2025-02-18 10:09:00,3346.982,3347.365,3346.058,3346.058,248440300
2025-02-18 10:10:00,3346.039,3347.688,3346.039,3347.206,260258000
2025-02-18 10:11:00,3347.051,3347.693,3346.097,3346.097,296792000
2025-02-18 10:12:00,3345.694,3345.960,3343.222,3343.500,385986900
2025-02-18 10:13:00,3343.623,3343.797,3342.769,3343.173,392280200
2025-02-18 10:14:00,3343.030,3343.527,3342.614,3342.887,255024000
2025-02-18 10:15:00,3342.967,3343.070,3342.050,3342.107,311886400
2025-02-18 10:16:00,3342.099,3343.556,3341.911,3343.556,387850400
2025-02-18 10:17:00,3343.066,3344.250,3343.021,3344.024,272882800
2025-02-18 10:18:00,3344.670,3346.930,3344.375,3346.871,246669600
2025-02-18 10:19:00,3346.517,3347.123,3345.954,3346.262,217968300
2025-02-18 10:20:00,3345.827,3346.195,3345.525,3345.827,201860900
2025-02-18 10:21:00,3346.401,3348.290,3346.161,3348.290,207481900
2025-02-18 10:22:00,3348.242,3349.217,3348.242,3349.217,225539300
2025-02-18 10:23:00,3349.097,3349.425,3348.378,3348.996,231357700
2025-02-18 10:24:00,3348.911,3350.694,3348.911,3350.444,199510100
2025-02-18 10:25:00,3350.628,3351.042,3350.104,3350.431,186404500
2025-02-18 10:26:00,3350.472,3351.034,3350.077,3350.635,163101900
2025-02-18 10:27:00,3350.736,3352.856,3350.736,3352.751,204080300
2025-02-18 10:28:00,3352.823,3354.076,3352.823,3353.745,221953600
2025-02-18 10:29:00,3354.147,3354.147,3352.301,3352.301,170955900
2025-02-18 10:30:00,3352.600,3352.694,3351.656,3352.162,180316200
2025-02-18 10:31:00,3352.089,3353.298,3351.887,3352.962,211527600
2025-02-18 10:32:00,3353.005,3353.142,3351.699,3351.699,180743500
2025-02-18 10:33:00,3352.111,3352.552,3351.728,3351.728,154626700
2025-02-18 10:34:00,3351.897,3352.585,3351.471,3351.889,157379100
2025-02-18 10:35:00,3352.464,3352.963,3351.804,3352.950,155617600
2025-02-18 10:36:00,3352.762,3356.946,3352.762,3356.858,219280800
2025-02-18 10:37:00,3357.020,3359.203,3356.984,3359.203,198596800
2025-02-18 10:38:00,3359.548,3361.350,3359.548,3360.460,225224800
2025-02-18 10:39:00,3360.279,3361.217,3359.213,3359.442,196730500
2025-02-18 10:40:00,3359.478,3363.196,3359.478,3363.196,227469600
2025-02-18 10:41:00,3363.486,3364.423,3362.809,3364.423,252712800
2025-02-18 10:42:00,3364.152,3364.347,3362.985,3363.106,180684700
2025-02-18 10:43:00,3362.919,3363.569,3361.299,3361.602,172279000
2025-02-18 10:44:00,3361.382,3362.832,3360.685,3362.832,191197300
2025-02-18 10:45:00,3362.969,3363.177,3361.375,3362.333,191818700
2025-02-18 10:46:00,3362.489,3362.742,3361.747,3362.430,185235700
2025-02-18 10:47:00,3362.575,3363.550,3360.500,3360.500,191894000
2025-02-18 10:48:00,3360.168,3360.297,3358.867,3358.867,171794300
2025-02-18 10:49:00,3358.802,3358.802,3357.292,3357.913,206016700
2025-02-18 10:50:00,3357.582,3359.815,3357.582,3359.815,142406900
